#z,   mu,   1-sigma
0.7427	43.2865	0.204
0.74566	43.1764	0.1697
0.74613	43.3689	0.1546
0.74909	43.1815	0.1914
0.75068	43.1304	0.1959
0.75669	43.3433	0.1488
0.75905	43.4254	0.1573
0.7607	43.2888	0.1531
0.76108	43.4248	0.1667
0.76159	43.3367	0.1556
0.7656	43.4797	0.1622
0.7666	43.6014	0.1855
0.76668	43.5886	0.1558
0.76706	43.6996	0.1705
0.76859	43.5734	0.1811
0.77307	43.5106	0.1704
0.7766	43.4575	0.1909
0.78805	43.4539	0.1341
0.78904	43.5837	0.1129
0.79656	43.2226	0.1679
0.79857	43.721	0.1711
0.8007	43.1801	0.1707
0.80569	43.341	0.1232
0.80569	43.458	0.163
0.80603	43.6222	0.1882
0.80804	43.9042	0.1571
0.80902	43.5737	0.1686
0.81072	43.4452	0.1701
0.81369	43.6065	0.1344
0.81773	43.6964	0.1154
0.82212	43.536	0.1859
0.82269	43.6846	0.1412
0.82854	43.7614	0.1487
0.83699	43.5058	0.1748
0.83814	43.6355	0.1363
0.83999	43.3966	0.1564
0.84053	43.6855	0.1803
0.84214	43.5933	0.1456
0.84797	43.6571	0.1622
0.84852	43.6929	0.146
0.85073	43.6487	0.1251
0.85298	43.6739	0.1522
0.854	43.6661	0.2151
0.85851	43.8781	0.1715
0.85852	43.4939	0.1512
0.85852	43.8146	0.171
0.86397	43.7723	0.1533
0.8645	43.7028	0.1404
0.8665	43.7039	0.1703
0.87217	43.6667	0.1265
0.87796	43.7662	0.1386
0.89073	43.5043	0.133
0.8932	43.9463	0.1557
0.89693	43.7492	0.161
0.90173	43.8324	0.143
0.91075	43.9479	0.155
0.91348	43.7005	0.1301
0.92223	43.942	0.1912
0.92224	43.6913	0.1613
0.92491	44.1449	0.1077
0.92624	44.0991	0.1848
0.9279	44.1195	0.1741
0.93189	44.0772	0.2099
0.93225	43.8376	0.1409
0.93389	44.1423	0.2016
0.935	43.6244	0.167
0.93675	43.8121	0.1339
0.94688	43.7784	0.1646
0.94846	44.0437	0.1518
0.95076	44.0071	0.1352
0.95886	44.1166	0.1599
0.96074	44.1081	0.133
0.96075	43.9514	0.1542
0.97	44.4512	0.2517
0.9752	44.0377	0.1436
0.9833	44.1444	0.1372
0.98341	44.307	0.1363
0.98377	44.169	0.1452
0.9964	44.0294	0.1327
0.99781	43.9482	0.0881
1.00279	44.449	0.1816
1.014	44.206	0.2433
1.02	44.2368	0.1665
1.02879	44.0494	0.1507
1.0608	44.0112	0.1542
1.092	43.9397	0.28
1.12	44.4202	0.167
1.206	45.079	0.3224
1.23	44.8407	0.1773
1.23	44.6164	0.1789
1.3	44.8779	0.1828
1.305	44.6169	0.2434
1.315	44.8938	0.2001
1.33	44.9431	0.1451
1.34	44.8131	0.1672
1.37	44.8402	0.1576
1.39	44.6867	0.2037
1.54	45.2307	0.2175
1.55	45.3343	0.1903
1.7	45.3852	0.2838
1.8	45.5568	0.1894
1.914	45.5023	0.2674
2.26	46.2366	0.2567
